locus_tag	ftype	length_bp	gene	EC_number	COG	product
NFMMKAFD_01774	CDS	435				hypothetical protein
NFMMKAFD_01775	CDS	978	aguA	3.5.3.12	COG2957	Agmatine deiminase
NFMMKAFD_01776	CDS	888	fieF		COG0053	Ferrous-iron efflux pump FieF
NFMMKAFD_01777	CDS	873		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
NFMMKAFD_01778	CDS	1347				hypothetical protein
NFMMKAFD_01779	CDS	1344	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
NFMMKAFD_01780	CDS	735				hypothetical protein
NFMMKAFD_01781	CDS	510	lolA			Outer-membrane lipoprotein carrier protein
NFMMKAFD_01782	CDS	2589	secA		COG0653	Protein translocase subunit SecA
NFMMKAFD_01783	CDS	1206	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
NFMMKAFD_01784	CDS	786				hypothetical protein
NFMMKAFD_01785	tRNA	76				tRNA-Lys(ttt)
NFMMKAFD_01786	tRNA	76				tRNA-Val(tac)
NFMMKAFD_01787	CDS	999				hypothetical protein
NFMMKAFD_01788	CDS	168				hypothetical protein
NFMMKAFD_01789	CDS	663	virB8			Type IV secretion system protein virB8
NFMMKAFD_01790	CDS	888	virB9			Type IV secretion system protein virB9
NFMMKAFD_01791	CDS	1176				hypothetical protein
NFMMKAFD_01792	CDS	993				Type IV secretion system protein VirB11
NFMMKAFD_01793	CDS	1812	virD4			Protein VirD4
NFMMKAFD_01794	CDS	426				hypothetical protein
NFMMKAFD_01795	CDS	765				hypothetical protein
NFMMKAFD_01796	CDS	798				hypothetical protein
NFMMKAFD_01797	CDS	621				hypothetical protein
NFMMKAFD_01798	CDS	2193	topB	5.6.2.1	COG0550	DNA topoisomerase 3
NFMMKAFD_01799	CDS	174				hypothetical protein
NFMMKAFD_01800	CDS	474				hypothetical protein
NFMMKAFD_01801	CDS	336				hypothetical protein
NFMMKAFD_01802	CDS	396				hypothetical protein
NFMMKAFD_01803	CDS	252				hypothetical protein
NFMMKAFD_01804	CDS	267				hypothetical protein
NFMMKAFD_01805	CDS	561				hypothetical protein
NFMMKAFD_01806	CDS	267				hypothetical protein
NFMMKAFD_01807	CDS	5799				hypothetical protein
NFMMKAFD_01808	CDS	729				hypothetical protein
NFMMKAFD_01809	CDS	705				hypothetical protein
NFMMKAFD_01810	CDS	1389				hypothetical protein
NFMMKAFD_01811	CDS	552				hypothetical protein
NFMMKAFD_01812	CDS	282				hypothetical protein
NFMMKAFD_01813	CDS	612				hypothetical protein
NFMMKAFD_01814	CDS	660				hypothetical protein
NFMMKAFD_01815	CDS	1227	traC	2.7.7.-		DNA primase TraC
NFMMKAFD_01816	CDS	264				hypothetical protein
NFMMKAFD_01817	CDS	99				hypothetical protein
NFMMKAFD_01818	CDS	258				hypothetical protein
NFMMKAFD_01819	CDS	219				hypothetical protein
NFMMKAFD_01820	CDS	204				hypothetical protein
NFMMKAFD_01821	CDS	1794				hypothetical protein
NFMMKAFD_01822	CDS	615				hypothetical protein
NFMMKAFD_01823	CDS	378				hypothetical protein
NFMMKAFD_01824	CDS	324				hypothetical protein
NFMMKAFD_01825	CDS	264	virB2			Type IV secretion system protein virB2
NFMMKAFD_01826	CDS	2769	virB4			Type IV secretion system protein virB4
NFMMKAFD_01827	CDS	558				hypothetical protein
NFMMKAFD_01828	CDS	567				hypothetical protein
NFMMKAFD_01829	CDS	426				Single-stranded DNA-binding protein
NFMMKAFD_01830	CDS	276				hypothetical protein
NFMMKAFD_01831	CDS	972				hypothetical protein
NFMMKAFD_01832	CDS	909				hypothetical protein
NFMMKAFD_01833	CDS	1722				hypothetical protein
NFMMKAFD_01834	CDS	393				hypothetical protein
NFMMKAFD_01835	CDS	1455				hypothetical protein
NFMMKAFD_01836	CDS	486				hypothetical protein
NFMMKAFD_01837	CDS	1248				hypothetical protein
NFMMKAFD_01838	CDS	447				hypothetical protein
NFMMKAFD_01839	CDS	1398				hypothetical protein
NFMMKAFD_01840	CDS	774				hypothetical protein
NFMMKAFD_01841	CDS	516	hcpA_2		COG3157	Major exported protein
NFMMKAFD_01842	CDS	3528				hypothetical protein
NFMMKAFD_01843	CDS	900				hypothetical protein
NFMMKAFD_01844	CDS	1269				hypothetical protein
NFMMKAFD_01845	CDS	3933				hypothetical protein
NFMMKAFD_01846	CDS	360				hypothetical protein
NFMMKAFD_01847	CDS	588				hypothetical protein
NFMMKAFD_01848	CDS	360				hypothetical protein
NFMMKAFD_01849	CDS	1524				hypothetical protein
NFMMKAFD_01850	CDS	318				hypothetical protein
NFMMKAFD_01851	CDS	1512				hypothetical protein
NFMMKAFD_01852	CDS	510				hypothetical protein
NFMMKAFD_01853	CDS	504				hypothetical protein
NFMMKAFD_01854	CDS	1029				hypothetical protein
NFMMKAFD_01855	CDS	954				hypothetical protein
NFMMKAFD_01856	CDS	1626				hypothetical protein
NFMMKAFD_01857	CDS	945				hypothetical protein
NFMMKAFD_01858	CDS	1686				hypothetical protein
NFMMKAFD_01859	CDS	942				hypothetical protein
NFMMKAFD_01860	CDS	465				hypothetical protein
NFMMKAFD_01861	CDS	1251				hypothetical protein
NFMMKAFD_01862	CDS	1743				hypothetical protein
NFMMKAFD_01863	CDS	336	flaB			Flagellin B
NFMMKAFD_01864	CDS	1908				hypothetical protein
NFMMKAFD_01865	CDS	1269				hypothetical protein
NFMMKAFD_01866	CDS	447				hypothetical protein
NFMMKAFD_01867	CDS	567				hypothetical protein
NFMMKAFD_01868	CDS	351				hypothetical protein
NFMMKAFD_01869	CDS	633				hypothetical protein
NFMMKAFD_01870	CDS	1110	flaA		COG1344	Flagellin A
NFMMKAFD_01871	CDS	378				hypothetical protein
NFMMKAFD_01872	CDS	567				hypothetical protein
NFMMKAFD_01873	CDS	459				hypothetical protein
NFMMKAFD_01874	CDS	558				hypothetical protein
NFMMKAFD_01875	CDS	387				hypothetical protein
NFMMKAFD_01876	CDS	438				hypothetical protein
NFMMKAFD_01877	CDS	573				hypothetical protein
NFMMKAFD_01878	CDS	555				hypothetical protein
NFMMKAFD_01879	CDS	414				hypothetical protein
NFMMKAFD_01880	CDS	450				hypothetical protein
NFMMKAFD_01881	CDS	711				hypothetical protein
NFMMKAFD_01882	CDS	258				hypothetical protein
NFMMKAFD_01883	CDS	273				hypothetical protein
NFMMKAFD_01884	CDS	306				hypothetical protein
